mouse_id,sex,treatment,cell_type,cell_id,branch_id,multibranch_id,soma_depth,fov,day_-3,day_-1,day_1,day_3,day_5,day_7,day_35,day_65
pons_06-2,f,saline,pt,NA,NA,NA,NA,FOV9-1,0.625811208,0.618412362,0.604834808,0.570277588,0.571776865,0.521453767,0.454341001,0.439306993
pons_06-2,f,saline,pt,NA,NA,NA,NA,FOV11-1,0.43665707,0.429248415,0.555706214,0.463414495,0.453171995,0.454715973,0.327089557,0.296323514
pons_06-4,f,saline,pt,cell1,cell1_1,cell1_1,600+,FOV1-1,0.596338956,0.463585369,0.566724527,0.546488189,0.520987375,0.605788001,0.366430026,0.501343988
pons_06-4,f,saline,pt,cell2,cell2_1,cell2_1,600+,FOV3-1,0.544488405,0.462390683,0.370545067,0.416025841,0.392134992,0.423406056,0.398458056,0.383798583
pons_06-4,f,saline,pt,cell3,cell3_1,NA,600+,FOV3-2,0.358156568,0.415021567,0.41636904,0.412535581,0.355805094,0.297282835,0.448862851,0.40494428
pons_06-4,f,saline,pt,cell2,cell2_2,cell2_2,600+,FOV5-1,0.558745232,0.583524875,0.647491863,0.559763273,0.559838667,0.424845705,0.337435196,0.474346012
pons_06-4,f,saline,pt,cell1,cell1_2,cell1_2,600+,FOV6-1,0.455844612,0.438665754,0.443801032,0.405253162,0.388083926,0.398607531,0.479074046,0.360893572
pons_06-4,f,saline,pt,cell1,cell1_3,cell1_3,600+,FOV6-2,0.404459844,0.522956938,0.504938297,0.487448209,0.480542821,0.544730054,0.453991585,0.335238325
pons_06-4,f,saline,pt,cell1,cell1_4,cell1_4,600+,FOV7-1,0.460213345,0.447803524,0.430440771,0.436554556,0.401870304,0.437041925,0.402997089,0.327639121
pons_06-4,f,saline,pt,cell1,cell1_5,cell1_5,600+,FOV7-2,0.641401848,0.593091668,0.705622071,0.66810532,0.637280258,0.646840293,0.582004423,0.653145111
pons_06-4,f,saline,pt,cell4,cell4_1,cell4_1,520,FOV8-1,0.434362096,0.545629147,0.501919484,0.414224182,0.4444056,0.360421405,0.367814739,0.320875245
pons_06-4,f,saline,pt,cell4,cell4_2,cell4_2,520,FOV9-1,0.474321705,0.407920178,0.364421084,0.414555641,0.345320561,0.307229101,0.296493607,0.269006023
pons_06-4,f,saline,pt,cell2,cell2_3,cell2_3,600,FOV14-1,0.410866067,0.410307796,0.345143571,0.342391002,0.394594143,0.318222975,0.296505764,0.350951231
pons_07-2,m,saline,pt,cell1,cell1_1,NA,NA,FOV2-1,0.591960343,0.560968119,0.554801565,0.619576554,0.622480252,0.568717081,0.458118781,0.43802192
pons_07-2,m,saline,pt,cell2,cell2_1,NA,490,FOV4-1,0.579425571,0.539279792,0.469317791,0.517964588,0.446510498,0.539455797,0.580761104,0.467235573
pons_07-2,m,saline,pt,cell3,cell3_1,NA,500+,FOV5-1,0.481531877,0.444877915,0.451420238,0.429374217,0.482099021,0.530070572,0.413843906,0.293830154
pons_07-2,m,saline,pt,cell4,cell4_1,NA,600+,FOV5-2,0.468072757,0.346518357,0.383165904,0.344607882,0.334898706,0.408929382,0.41039144,0.293244321
pons_07-2,m,saline,pt,cell5,cell5_1,NA,600,FOV9-1,0.634333768,0.598007439,0.558598365,0.571078854,0.511933162,0.524394848,0.408323261,0.436903299
pons_07-2,m,saline,pt,cell6,cell6_1,NA,510,FOV10-1,0.39599726,0.422784576,0.39282878,0.367279779,0.406182641,0.39348339,0.319436565,0.388185195
pons_07-2,m,saline,pt,cell7,cell7_1,NA,620,FOV12-1,0.499329788,0.558711656,0.488957174,0.535263135,0.53540184,0.580221412,0.452599278,0.544574513
pons_07-3,m,saline,pt,cell1,cell1_1,NA,500+,FOV4-1,0.41189592,0.422245868,0.459696241,0.526678458,0.442707457,0.500876534,0.443420046,0.423110566
pons_07-3,m,saline,pt,NA,NA,NA,NA,FOV7-1,0.367963616,0.439703034,0.373999901,0.39289103,0.387502652,0.440067242,NA,NA
pons_07-3,m,saline,pt,cell2,cell2_1,NA,500+,FOV8-1,0.351298751,0.36648025,0.364950184,0.368859413,0.33984961,0.409774208,0.354283285,0.470373524
pons_07-3,m,saline,pt,cell3,cell3_1,NA,530+,FOV10-1,0.412158398,0.464576738,0.46305498,0.498330947,0.425966643,0.514050468,0.450665972,0.452640592
pons_07-3,m,saline,pt,NA,NA,NA,NA,FOV12-1,0.546772267,0.494581856,0.506400907,0.485716298,0.540553527,0.579393074,0.539612342,0.579393074
pons_07-3,m,saline,pt,cell4,cell4_1,NA,600,FOV12-2,0.505781078,0.445283557,0.456222071,0.499463909,0.514527983,0.386499463,0.441595662,0.381202159
pons_07-3,m,saline,pt,NA,NA,NA,NA,FOV13-1,0.309530442,0.284286356,0.331906137,0.28766879,0.304867979,0.303079132,0.28471372,0.339606829
pons_07-3,m,saline,pt,cell5,cell5_1,NA,600+,FOV13-2,0.483513986,0.361947276,0.518310618,0.52909493,0.415359274,0.403088348,0.473811828,0.476534099
pons_07-3,m,saline,pt,NA,NA,NA,NA,FOV14-1,0.395239733,0.385829263,0.472255018,0.491737176,0.433147946,0.457059281,0.487395941,0.477513872
pons_07-3,m,saline,pt,cell6,cell6_1,NA,520,FOV15-1,0.502776509,0.50585392,0.429897003,0.418090913,0.395167046,0.350946151,0.430697139,0.303728879
